agent1,agent2,num_agents_scene,common_start_frame,common_end_frame,interaction_bool,path_sharing_bool,start_path_sharing_frame_difference,real_time_closest_distance,scene
99,11,19,1,38,False,False,,7.736597462290171,scene-0538
99,0,19,1,24,False,False,,4.313566935312387,scene-0538
99,4,19,1,38,False,False,,17.216284982619683,scene-0538
99,1,19,1,38,False,False,,25.532703701464857,scene-0538
99,13,19,1,25,False,False,,27.675035908016913,scene-0538
99,5,19,1,19,False,False,,4.259999638202764,scene-0538
99,10,19,1,12,False,False,,3.521784300522636,scene-0538
99,2,19,1,38,False,False,,5.265730759332562,scene-0538
99,9,19,3,38,False,False,,12.443067113198076,scene-0538
99,14,19,3,25,False,False,,4.512001539583592,scene-0538
99,7,19,7,33,False,False,,3.7715136560462037,scene-0538
99,6,19,9,38,False,False,,21.669101954347894,scene-0538
99,12,19,10,36,False,False,,4.474394949658606,scene-0538
99,15,19,12,38,False,False,,43.15676915746865,scene-0538
99,3,19,12,38,False,False,,33.388994819790874,scene-0538
99,17,19,15,36,False,False,,49.958944228059714,scene-0538
99,16,19,15,38,False,False,,28.980220426762877,scene-0538
99,8,19,26,38,False,False,,22.828582586534175,scene-0538
11,0,19,1,24,False,False,,4.338710467328422,scene-0538
11,4,19,1,38,False,False,,7.241111271147263,scene-0538
11,1,19,1,38,False,False,,14.936495306556534,scene-0538
11,13,19,1,25,False,False,,38.24065269031571,scene-0538
11,5,19,1,19,False,False,,4.515763511295734,scene-0538
11,10,19,1,12,False,False,,4.303086823514475,scene-0538
11,2,19,1,38,False,False,,5.2391711803431,scene-0538
11,9,19,3,38,False,False,,9.66143163984869,scene-0538
11,14,19,3,25,False,False,,4.796599108380766,scene-0538
11,7,19,7,33,False,False,,4.537189981616509,scene-0538
11,6,19,9,38,False,False,,16.81518182841018,scene-0538
11,12,19,10,36,False,False,,5.295099041847795,scene-0538
11,15,19,12,38,False,False,,37.056928566534424,scene-0538
11,3,19,12,38,False,False,,27.344704307854133,scene-0538
11,17,19,15,36,False,False,,46.76255057937737,scene-0538
11,16,19,15,38,False,False,,40.156482709078624,scene-0538
11,8,19,26,38,False,False,,34.20240153344377,scene-0538
0,4,19,1,24,False,False,,3.919837943752794,scene-0538
0,1,19,1,24,False,False,,4.737065479771633,scene-0538
0,13,19,1,24,False,False,,15.621698288286268,scene-0538
0,5,19,1,19,False,False,,8.529042492231545,scene-0538
0,10,19,1,12,False,False,,21.59598863027434,scene-0538
0,2,19,1,24,False,False,,34.32961417323614,scene-0538
0,9,19,3,24,False,False,,49.81290937208494,scene-0538
0,14,19,3,24,False,False,,7.2441972107193,scene-0538
0,7,19,7,24,False,False,,14.89135920182721,scene-0538
0,6,19,9,24,False,False,,63.75423764245857,scene-0538
0,12,19,10,24,False,False,,22.14756482718238,scene-0538
0,15,19,12,24,False,False,,85.50283743659097,scene-0538
0,3,19,12,24,False,False,,76.32020703095728,scene-0538
0,17,19,15,24,False,False,,93.56944204277747,scene-0538
0,16,19,15,24,False,False,,84.24160675008423,scene-0538
4,1,19,1,38,False,False,,12.538324769620962,scene-0538
4,13,19,1,25,False,False,,46.57420784471708,scene-0538
4,5,19,1,19,False,False,,3.9829989582182996,scene-0538
4,10,19,1,12,False,False,,3.856792961832963,scene-0538
4,2,19,1,38,False,False,,3.908621742176929,scene-0538
4,9,19,3,38,False,False,,4.655465339516829,scene-0538
4,14,19,3,25,False,False,,4.536980506439662,scene-0538
4,7,19,7,33,False,False,,4.28755277510911,scene-0538
4,6,19,9,38,False,False,,4.736268168909572,scene-0538
4,12,19,10,36,False,False,,4.851597958779178,scene-0538
4,15,19,12,38,False,False,,11.27508888145663,scene-0538
4,3,19,12,38,False,False,,4.623987812727781,scene-0538
4,17,19,15,36,False,False,,29.04587052858071,scene-0538
4,16,19,15,38,False,False,,55.08373592397814,scene-0538
4,8,19,26,38,False,False,,50.64468618097817,scene-0538
1,13,19,1,25,False,False,,56.14125844193215,scene-0538
1,5,19,1,19,False,False,,4.93554219703561,scene-0538
1,10,19,1,12,False,False,,13.295531369970861,scene-0538
1,2,19,1,38,False,False,,4.91259681581084,scene-0538
1,9,19,3,38,False,False,,5.784395293561986,scene-0538
1,14,19,3,25,False,False,,5.751853624011096,scene-0538
1,7,19,7,33,False,False,,4.828471046707512,scene-0538
1,6,19,9,38,False,False,,9.003267719906646,scene-0538
1,12,19,10,36,False,False,,5.3800622511670095,scene-0538
1,15,19,12,38,False,False,,34.76959636289405,scene-0538
1,3,19,12,38,False,False,,22.685727333356088,scene-0538
1,17,19,15,36,False,False,,51.885175227861815,scene-0538
1,16,19,15,38,False,False,,55.39565574794365,scene-0538
1,8,19,26,38,False,False,,49.46208870888236,scene-0538
13,5,19,1,19,False,False,,24.00957365239711,scene-0538
13,10,19,1,12,False,False,,36.90080872752481,scene-0538
13,2,19,1,25,True,True,11,12.074460981124192,scene-0538
13,9,19,3,25,False,True,22,23.706685483045703,scene-0538
13,14,19,3,25,False,False,,11.842771959725445,scene-0538
13,7,19,7,25,False,False,,9.401084752663243,scene-0538
13,6,19,9,25,False,False,,31.993619457812084,scene-0538
13,12,19,10,25,False,False,,8.003224701066744,scene-0538
13,15,19,12,25,False,False,,48.91855339405956,scene-0538
13,3,19,12,25,False,False,,39.94149749135693,scene-0538
13,17,19,15,25,False,False,,54.32080158985722,scene-0538
13,16,19,15,25,False,False,,99.04801747866004,scene-0538
5,10,19,1,12,False,False,,9.870383749778874,scene-0538
5,2,19,1,19,False,False,,49.37164604588467,scene-0538
5,9,19,3,19,False,False,,66.07590737298634,scene-0538
5,14,19,3,19,False,False,,16.879018400739305,scene-0538
5,7,19,7,19,False,False,,27.0441909615546,scene-0538
5,6,19,9,19,False,False,,78.87937595915409,scene-0538
5,12,19,10,19,False,False,,35.75817001611817,scene-0538
5,15,19,12,19,False,False,,97.75804754970761,scene-0538
5,3,19,12,19,False,False,,88.57870208818802,scene-0538
5,17,19,15,19,False,False,,104.37793546501308,scene-0538
5,16,19,15,19,False,False,,99.54293249661566,scene-0538
10,2,19,1,12,False,False,,70.49468867433747,scene-0538
10,9,19,3,12,False,False,,79.60223849200291,scene-0538
10,14,19,3,12,False,False,,30.48910572616069,scene-0538
10,7,19,7,12,False,False,,40.282445040945035,scene-0538
10,6,19,9,12,False,False,,90.80646239921965,scene-0538
10,12,19,10,12,False,False,,46.869956844144205,scene-0538
2,9,19,3,38,False,False,,6.835695123803393,scene-0538
2,14,19,3,25,False,False,,25.94444771385154,scene-0538
2,7,19,7,33,False,False,,12.079984860608317,scene-0538
2,6,19,9,38,False,False,,15.069106036888485,scene-0538
2,12,19,10,36,False,False,,5.6438476464884495,scene-0538
2,15,19,12,38,False,False,,36.05037267895739,scene-0538
2,3,19,12,38,False,False,,26.858096327048447,scene-0538
2,17,19,15,36,False,False,,46.52329124861894,scene-0538
2,16,19,15,38,False,False,,64.0168752993369,scene-0538
2,8,19,26,38,False,False,,57.68351919095495,scene-0538
9,14,19,3,25,False,False,,40.73526017152864,scene-0538
9,7,19,7,33,False,False,,22.758337839057052,scene-0538
9,6,19,9,38,False,False,,8.192443615065578,scene-0538
9,12,19,10,36,False,False,,13.99703807929833,scene-0538
9,15,19,12,38,False,False,,25.435367033287573,scene-0538
9,3,19,12,38,False,False,,16.243608010891734,scene-0538
9,17,19,15,36,False,False,,31.565581536188166,scene-0538
9,16,19,15,38,False,False,,62.196110371604284,scene-0538
9,8,19,26,38,False,False,,56.12115250353752,scene-0538
14,7,19,7,25,False,False,,7.119728930881084,scene-0538
14,6,19,9,25,False,False,,54.74101229617592,scene-0538
14,12,19,10,25,False,False,,14.261127306722138,scene-0538
14,15,19,12,25,False,False,,76.6368046584402,scene-0538
14,3,19,12,25,False,False,,67.44948045456051,scene-0538
14,17,19,15,25,False,False,,85.02229012273271,scene-0538
14,16,19,15,25,False,False,,79.55822461767539,scene-0538
7,6,19,9,33,False,False,,36.78484863927003,scene-0538
7,12,19,10,33,False,False,,6.292698098772979,scene-0538
7,15,19,12,33,False,False,,64.29561872097679,scene-0538
7,3,19,12,33,False,False,,52.178191891991226,scene-0538
7,17,19,15,33,False,False,,72.35582956577726,scene-0538
7,16,19,15,33,False,False,,70.509957877283,scene-0538
7,8,19,26,33,False,False,,65.58866088270005,scene-0538
6,12,19,10,36,False,False,,26.427434932738343,scene-0538
6,15,19,12,38,False,False,,17.15374399004546,scene-0538
6,3,19,12,38,False,False,,7.957374655701587,scene-0538
6,17,19,15,36,False,False,,22.894710532340547,scene-0538
6,16,19,15,38,False,False,,59.96028769850049,scene-0538
6,8,19,26,38,False,False,,54.46409207326679,scene-0538
12,15,19,12,36,False,False,,54.011165003696135,scene-0538
12,3,19,12,36,False,False,,41.60301429431247,scene-0538
12,17,19,15,36,False,False,,64.55023690224623,scene-0538
12,16,19,15,36,False,False,,67.2024151715132,scene-0538
12,8,19,26,36,False,False,,60.85739718712549,scene-0538
15,3,19,12,38,False,False,,8.883191734294249,scene-0538
15,17,19,15,36,False,False,,5.400463871174598,scene-0538
15,16,19,15,38,False,False,,62.10301736712378,scene-0538
15,8,19,26,38,False,False,,58.80833497623159,scene-0538
3,17,19,15,36,False,False,,14.623099722371242,scene-0538
3,16,19,15,38,False,False,,59.47017616105655,scene-0538
3,8,19,26,38,False,False,,55.104802872039194,scene-0538
17,16,19,15,36,False,False,,66.88280718569396,scene-0538
17,8,19,26,36,False,False,,64.71164025914221,scene-0538
16,8,19,26,38,False,False,,3.4973171817309776,scene-0538
99,4,6,1,20,False,False,,4.237922668815031,scene-0539
99,0,6,1,38,False,False,,5.299764526974871,scene-0539
99,2,6,6,32,False,False,,21.26184477769616,scene-0539
99,3,6,8,29,False,False,,41.74953603598243,scene-0539
99,1,6,17,38,False,False,,5.585244916532064,scene-0539
4,0,6,1,20,False,False,,3.629678780889705,scene-0539
4,2,6,6,20,False,False,,3.2480627766760035,scene-0539
4,3,6,8,20,False,False,,25.354517381034483,scene-0539
4,1,6,17,20,False,False,,136.3712564965977,scene-0539
0,2,6,6,32,False,False,,11.601241638592382,scene-0539
0,3,6,8,29,False,False,,36.760425310849385,scene-0539
0,1,6,17,38,False,False,,6.9808807969891955,scene-0539
2,3,6,8,29,False,False,,22.67768252468005,scene-0539
2,1,6,17,32,False,False,,48.35994412756348,scene-0539
3,1,6,17,29,False,False,,132.0833429363773,scene-0539
99,0,2,1,38,False,False,,8.774185835768346,scene-0541
99,1,3,1,14,False,False,,4.9629787004140065,scene-0542
99,0,3,5,27,False,False,,4.769114516967405,scene-0542
1,0,3,5,14,False,False,,15.335827338309551,scene-0542
99,3,6,1,38,False,False,,14.32001462026705,scene-0543
99,1,6,2,17,False,False,,4.924421856690611,scene-0543
99,0,6,25,38,False,False,,3.949039559397596,scene-0543
3,1,6,2,17,False,False,,4.890259405645297,scene-0543
3,0,6,25,38,False,False,,3.9289502790892983,scene-0543
99,0,2,1,38,False,False,,9.959705149394445,scene-0544
99,1,3,1,38,False,False,,15.111223599985891,scene-0545
99,0,3,23,38,False,False,,8.377090887936886,scene-0545
1,0,3,23,38,False,False,,8.174215710756132,scene-0545
99,5,9,1,38,False,False,,3.3335447870802706,scene-0546
99,1,9,1,29,False,False,,50.2727328391512,scene-0546
99,3,9,1,19,False,False,,15.992919863292169,scene-0546
99,0,9,1,38,False,False,,26.119251077053743,scene-0546
99,2,9,1,15,False,False,,126.1662724745055,scene-0546
99,6,9,21,38,False,False,,5.418248248437192,scene-0546
99,7,9,24,38,False,False,,13.795552660171257,scene-0546
5,1,9,1,29,False,False,,76.4986065249174,scene-0546
5,3,9,1,19,False,False,,5.634646749792833,scene-0546
5,0,9,1,38,False,False,,38.23000251958913,scene-0546
5,2,9,1,15,False,False,,128.49446638212967,scene-0546
5,6,9,21,38,False,False,,4.041333377803527,scene-0546
5,7,9,24,38,False,True,27,12.12174923523123,scene-0546
1,3,9,1,19,False,False,,63.81367708782238,scene-0546
1,0,9,1,29,False,False,,12.197966169148527,scene-0546
1,2,9,1,15,False,False,,33.62121633775945,scene-0546
1,6,9,21,29,False,False,,108.35828910515939,scene-0546
1,7,9,24,29,False,False,,126.50739296705844,scene-0546
3,0,9,1,19,False,False,,41.86643709542223,scene-0546
3,2,9,1,15,False,False,,138.6861130556344,scene-0546
0,2,9,1,15,False,False,,69.22438652012517,scene-0546
0,6,9,21,38,False,False,,81.23069760601497,scene-0546
0,7,9,24,38,False,False,,100.89112452242604,scene-0546
6,7,9,24,38,False,False,,6.639888569164079,scene-0546
99,0,2,1,18,True,True,6,4.349283235023721,scene-0566
99,5,9,1,35,False,False,,56.57263543745622,scene-0570
99,6,9,1,28,False,False,,16.725402786983608,scene-0570
99,0,9,1,37,False,False,,10.079812961142645,scene-0570
99,2,9,7,37,False,False,,4.055620307603717,scene-0570
99,4,9,10,37,False,False,,3.5597477548285608,scene-0570
99,7,9,17,37,False,False,,3.6725341636655835,scene-0570
99,1,9,17,37,False,False,,32.18892871043439,scene-0570
99,3,9,19,37,False,False,,5.474589134938285,scene-0570
5,6,9,1,28,False,False,,85.88697797059005,scene-0570
5,0,9,1,35,False,False,,68.65729971488554,scene-0570
5,2,9,7,35,False,False,,41.26978904128413,scene-0570
5,4,9,10,35,False,False,,39.17985803313512,scene-0570
5,7,9,17,35,False,False,,58.84523676444498,scene-0570
5,1,9,17,35,False,False,,33.1217385233285,scene-0570
5,3,9,19,35,False,False,,45.31280403034844,scene-0570
6,0,9,1,28,True,True,6,15.422567711909254,scene-0570
6,2,9,7,28,False,True,15,25.228385213299426,scene-0570
6,4,9,10,28,False,False,,39.9191969341971,scene-0570
6,7,9,17,28,False,False,,116.9652962822744,scene-0570
6,1,9,17,28,False,False,,3.601497786229051,scene-0570
6,3,9,19,28,False,False,,56.91193468368228,scene-0570
0,2,9,7,37,False,False,,9.913258165207406,scene-0570
0,4,9,10,37,False,False,,24.478731243113312,scene-0570
0,7,9,17,37,False,True,36,98.77386519144125,scene-0570
0,1,9,17,37,False,False,,3.60621019751853,scene-0570
0,3,9,19,37,False,False,,40.268705291172694,scene-0570
2,4,9,10,37,False,False,,11.890534593743501,scene-0570
2,7,9,17,37,False,False,,63.81922661615991,scene-0570
2,1,9,17,37,False,False,,3.790707785618484,scene-0570
2,3,9,19,37,False,True,16,25.690886998232674,scene-0570
4,7,9,17,37,False,True,24,29.296755904400673,scene-0570
4,1,9,17,37,False,False,,19.72280583135574,scene-0570
4,3,9,19,37,False,False,,9.884170058505399,scene-0570
7,1,9,17,37,False,False,,48.764862301528346,scene-0570
7,3,9,19,37,False,False,,19.658965752069395,scene-0570
1,3,9,19,37,False,False,,29.60485087156506,scene-0570
99,1,6,1,39,False,False,,42.74225106843167,scene-0571
99,0,6,1,19,False,False,,27.601141082665407,scene-0571
99,3,6,1,25,False,False,,4.325551183706259,scene-0571
99,4,6,15,39,True,True,8,26.430412413429686,scene-0571
99,2,6,21,39,False,False,,6.078997437359833,scene-0571
1,0,6,1,19,False,False,,116.17133250677834,scene-0571
1,3,6,1,25,False,False,,75.91934313080864,scene-0571
1,4,6,15,39,True,True,4,14.072928234192124,scene-0571
1,2,6,21,39,False,False,,27.33788949671481,scene-0571
0,3,6,1,19,False,False,,27.289356699561726,scene-0571
0,4,6,15,19,False,False,,153.72015582545157,scene-0571
3,4,6,15,25,False,False,,121.42486790213755,scene-0571
3,2,6,21,25,False,False,,119.52504318130767,scene-0571
4,2,6,21,39,False,False,,19.90446065473265,scene-0571
99,2,5,1,38,True,True,7,3.2854361141451753,scene-0572
99,0,5,1,38,False,False,,45.820896111966405,scene-0572
99,3,5,1,38,False,False,,70.99122608023816,scene-0572
99,1,5,24,38,False,False,,3.7743286353902152,scene-0572
2,0,5,1,38,False,False,,37.1482350442185,scene-0572
2,3,5,1,38,False,False,,62.25823157697705,scene-0572
2,1,5,24,38,False,False,,3.091871083134665,scene-0572
0,3,5,1,38,False,False,,21.951963942512023,scene-0572
0,1,5,24,38,False,False,,39.244148205649445,scene-0572
3,1,5,24,38,False,False,,63.572671674693844,scene-0572
99,0,2,1,38,False,False,,18.347909834349718,scene-0573
99,0,2,1,37,False,False,,4.692525757568304,scene-0574
99,1,3,1,37,False,False,,9.266753985367181,scene-0575
99,0,3,1,37,False,False,,20.67078203981851,scene-0575
1,0,3,1,37,True,True,7,11.0968932118494,scene-0575
99,1,5,1,38,False,False,,7.04544521811896,scene-0576
99,3,5,1,38,False,False,,14.565898008438678,scene-0576
99,2,5,1,16,False,False,,22.7456308311539,scene-0576
99,0,5,1,38,False,False,,22.68789334035347,scene-0576
1,3,5,1,38,False,False,,8.422371402765092,scene-0576
1,2,5,1,16,False,False,,36.36160087248796,scene-0576
1,0,5,1,38,False,False,,18.54307716328695,scene-0576
3,2,5,1,16,False,False,,46.02969780972031,scene-0576
3,0,5,1,38,False,False,,9.56131934453759,scene-0576
2,0,5,1,16,False,False,,69.99888798752295,scene-0576
99,1,5,1,38,True,True,6,12.45195630837565,scene-0577
99,3,5,2,26,False,False,,4.460471818404129,scene-0577
99,2,5,14,38,False,False,,87.00871682902343,scene-0577
99,0,5,23,38,False,False,,5.6764406972529855,scene-0577
1,3,5,2,26,False,False,,5.30046107722099,scene-0577
1,2,5,14,38,False,False,,99.64255836922617,scene-0577
1,0,5,23,38,False,False,,5.977584877786628,scene-0577
3,2,5,14,26,False,False,,109.72830094393122,scene-0577
3,0,5,23,26,False,False,,101.78667191200762,scene-0577
2,0,5,23,38,False,False,,17.63817873284315,scene-0577
99,1,4,1,24,False,False,,6.607366638336097,scene-0578
99,2,4,1,29,False,False,,13.76056486225585,scene-0578
99,0,4,11,27,False,False,,31.41265761844503,scene-0578
1,2,4,1,24,False,False,,7.145650885936388,scene-0578
1,0,4,11,24,False,False,,7.910344708498145,scene-0578
2,0,4,11,27,False,False,,14.086497920247231,scene-0578
99,0,6,1,13,False,False,,48.502377389135525,scene-0580
99,4,6,1,28,False,False,,74.51709853973874,scene-0580
99,3,6,1,19,False,False,,20.109229224039918,scene-0580
99,2,6,2,15,False,False,,38.13907008789298,scene-0580
99,1,6,3,33,False,False,,8.561668096499208,scene-0580
0,4,6,1,13,False,False,,4.2874441296880965,scene-0580
0,3,6,1,13,False,False,,28.440598675349218,scene-0580
0,2,6,2,13,False,False,,12.838658343530344,scene-0580
0,1,6,3,13,False,False,,144.9012738452537,scene-0580
4,3,6,1,19,False,False,,3.448121398701089,scene-0580
4,2,6,2,15,False,False,,3.758686228792776,scene-0580
4,1,6,3,28,False,False,,66.20620180638919,scene-0580
3,2,6,2,15,False,False,,16.90319148129221,scene-0580
3,1,6,3,19,False,False,,94.49485295785476,scene-0580
2,1,6,3,15,False,False,,131.83647647635877,scene-0580
99,0,2,1,13,False,False,,31.731962587728184,scene-0582
99,1,4,1,23,False,False,,52.595369978155674,scene-0583
99,2,4,1,38,True,True,12,9.945480892137246,scene-0583
99,0,4,22,38,False,False,,5.939200624055567,scene-0583
1,2,4,1,23,False,False,,75.77401916186754,scene-0583
2,0,4,22,38,False,False,,4.697802154706439,scene-0583
99,0,2,1,34,True,True,8,14.800896395323242,scene-0584
99,1,6,1,38,False,False,,34.50141733564955,scene-0585
99,4,6,1,38,False,False,,8.693636602696415,scene-0585
99,0,6,1,32,False,False,,5.2796742806434,scene-0585
99,2,6,8,38,False,False,,22.02271158454747,scene-0585
99,3,6,16,36,False,False,,5.124909633270109,scene-0585
1,4,6,1,38,False,False,,49.88156733157419,scene-0585
1,0,6,1,32,False,False,,5.5719222336358945,scene-0585
1,2,6,8,38,False,False,,24.821948243775353,scene-0585
1,3,6,16,36,False,False,,6.5406125276891345,scene-0585
4,0,6,1,32,False,False,,4.283491819648449,scene-0585
4,2,6,8,38,False,False,,19.28932498129098,scene-0585
4,3,6,16,36,False,False,,4.463221010629287,scene-0585
0,2,6,8,32,False,False,,21.350141606434185,scene-0585
0,3,6,16,32,False,False,,14.184550848995125,scene-0585
2,3,6,16,36,False,False,,18.003635295274048,scene-0585
99,1,5,1,36,False,True,23,49.450968323403195,scene-0586
99,2,5,1,36,False,False,,29.389372731005842,scene-0586
